pickup_hour,name,id,LocationID,Zone,service_zone,VendorID,num_rides_per_hour,trip_distance,fare_amount,total_amount,congestion_surcharge,total_plus_surcharge
2022-07-15 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,100,419.82,1484.0,2164.94,215.0,2379.94
2022-07-15 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,61,244.07,834.0,1267.09,142.5,1409.59
2022-07-15 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,35,83.2,328.5,536.65,82.5,619.15
2022-07-15 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,18,34.8,152.0,248.82,45.0,293.82
2022-07-15 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,16,25.150000000000002,107.5,179.5,35.0,214.5
2022-07-15 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,55,100.88,436.5,745.72,135.0,880.72
2022-07-15 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,200,441.45,1827.5,2841.93,485.0,3326.93
2022-07-15 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,298,665.8,2928.5,4538.85,730.0,5268.85
2022-07-15 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,334,808.85,3676.0,5594.22,815.0,6409.22
2022-07-15 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,378,864.45,4112.6,6275.2300000000005,910.0,7185.2300000000005
2022-07-15 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,374,847.32,4148.2,6320.96,917.5,7238.46
2022-07-15 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,348,864.92,4099.05,6163.35,843.25,7006.6
2022-07-15 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,361,1020.8,4720.2,6927.42,867.5,7794.92
2022-07-15 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,375,1096.37,4902.5,7326.08,920.0,8246.08
2022-07-15 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,396,1147.97,5323.5,7682.09,937.5,8619.59
2022-07-15 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,436,1259.64,5781.1,8431.24,1057.5,9488.74
2022-07-15 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,350,988.72,4670.2,7162.84,837.5,8000.34
2022-07-15 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,347,928.07,4241.5,6742.01,842.5,7584.51
2022-07-15 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,339,1043.13,4291.7,6775.75,792.5,7568.25
2022-07-15 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,353,885.17,3944.5,6269.96,840.0,7109.96
2022-07-15 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,191,561.13,2375.0,3599.7200000000003,455.0,4054.7200000000003
2022-07-15 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,187,645.55,2718.5,3994.32,427.5,4421.82
2022-07-15 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,188,686.59,2679.0,3937.69,432.5,4370.1900000000005
2022-07-15 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,140,650.98,2500.5,3565.02,320.0,3885.02
2022-07-16 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,117,471.49,1960.0,2764.75,265.0,3029.75
2022-07-16 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,89,299.4,1268.5,1831.69,210.0,2041.69
2022-07-16 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,51,125.13,483.5,755.51,115.0,870.51
2022-07-16 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,49,130.73,527.5,817.57,120.0,937.57
2022-07-16 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,13,48.449999999999996,172.5,258.17,32.5,290.67
2022-07-16 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,17,28.94,179.0,256.43,42.5,298.93
2022-07-16 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,34,126.75,432.5,642.77,82.5,725.27
2022-07-16 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,56,169.48000000000002,636.7,968.98,130.0,1098.98
2022-07-16 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,85,360.92,1264.0,1847.25,205.0,2052.25
2022-07-16 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,172,424.89,1804.5,2791.4700000000003,415.0,3206.4700000000003
2022-07-16 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,211,524.97,2364.5,3544.37,517.5,4061.87
2022-07-16 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,291,849.45,3456.5,5210.32,710.0,5920.32
2022-07-16 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,297,838.1,3630.7,5434.76,720.0,6154.76
2022-07-16 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,344,832.16,4247.5,6239.97,827.5,7067.47
2022-07-16 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,325,1010.86,4540.75,6551.66,772.5,7324.16
2022-07-16 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,318,947.76,4643.5,6526.03,762.5,7288.53
2022-07-16 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,331,1034.59,4715.39,6831.97,792.5,7624.47
2022-07-16 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,347,1044.13,4630.0,6733.95,822.5,7556.45
2022-07-16 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,300,874.28,3789.4,5575.96,727.5,6303.46
2022-07-16 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,312,962.97,4142.0,5892.9800000000005,712.5,6605.4800000000005
2022-07-16 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,198,654.83,2689.5,4125.49,467.5,4592.99
2022-07-16 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,205,686.83,2776.0,4080.6,475.0,4555.6
2022-07-16 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,171,534.66,2217.31,3449.06,395.0,3844.06
2022-07-16 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,147,569.35,2383.5,3393.6,342.5,3736.1
2022-07-17 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,103,343.24,1469.0,2102.05,242.5,2344.55
2022-07-17 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,89,228.34,962.2,1468.39,207.5,1675.89
2022-07-17 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,54,143.71,560.0,870.5600000000001,130.0,1000.5600000000001
2022-07-17 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,45,103.25,475.5,740.48,112.5,852.98
2022-07-17 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,26,68.87,282.0,452.06,62.5,514.56
2022-07-17 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,9,22.47,85.5,134.49,17.5,151.99
2022-07-17 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,35,185.53,615.5,856.97,85.0,941.97
2022-07-17 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,56,223.87,808.9,1158.56,127.5,1286.06
2022-07-17 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,90,470.9,1541.0,2182.46,210.0,2392.46
2022-07-17 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,133,483.04,1755.2,2603.89,307.5,2911.39
2022-07-17 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,187,509.96,2131.5,3251.48,450.0,3701.48
2022-07-17 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,206,598.89,2469.0,3724.4700000000003,497.5,4221.97
2022-07-17 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,236,881.75,3504.2,5067.62,540.0,5607.62
2022-07-17 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,237,724.1,3141.7,4596.91,577.5,5174.41
2022-07-17 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,263,876.41,3697.5,5339.44,622.5,5961.94
2022-07-17 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,276,938.22,4060.25,5769.37,642.5,6411.87
2022-07-17 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,268,1024.24,4288.49,6124.09,640.0,6764.09
2022-07-17 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,219,758.53,3105.0,4481.63,505.0,4986.63
2022-07-17 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,203,783.89,3062.0,4346.04,465.0,4811.04
2022-07-17 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,188,754.83,3067.0,4386.95,432.5,4819.45
2022-07-17 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,172,732.51,2748.05,4030.77,387.5,4418.27
2022-07-17 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,153,598.07,2382.55,3546.36,350.0,3896.36
2022-07-17 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,112,527.6,1776.3,2562.56,247.5,2810.06
2022-07-17 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,62,410.23,1350.7,1930.56,132.5,2063.06
2022-07-18 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,50,298.03,1041.0,1489.13,110.0,1599.13
2022-07-18 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,18,121.36,392.5,543.54,42.5,586.04
2022-07-18 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,8,11.6,136.5,174.65,17.5,192.15
2022-07-18 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,6,27.45,99.5,138.98000000000002,15.0,153.98000000000002
2022-07-18 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,12,37.57,171.2,230.78,27.5,258.28
2022-07-18 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,71,163.31,618.0,999.94,162.5,1162.44
2022-07-18 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,243,481.7,2054.5,3315.9500000000003,582.5,3898.4500000000003
2022-07-18 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,391,745.86,3485.7,5562.97,967.5,6530.47
2022-07-18 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,427,940.65,4731.2,7194.25,1057.5,8251.75
2022-07-18 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,411,943.18,4775.0,7240.71,1017.5,8258.21
2022-07-18 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,416,1019.51,5169.7,7807.31,1025.0,8832.310000000001
2022-07-18 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,397,1036.98,5311.6,7851.32,975.0,8826.32
2022-07-18 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,438,1277.22,5994.5,8879.35,1055.0,9934.35
2022-07-18 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,411,1053.61,4964.5,7452.06,1010.0,8462.060000000001
2022-07-18 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,447,1104.35,5395.5,8260.11,1105.0,9365.11
2022-07-18 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,472,1301.24,5767.0,8581.18,1142.5,9723.68
2022-07-18 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,323,886.63,4146.5,6554.63,785.0,7339.63
2022-07-18 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,414,1213.09,5530.86,8642.44,995.0,9637.44
2022-07-18 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,322,912.26,3908.0,6315.18,772.5,7087.68
2022-07-18 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,246,834.6,3277.0,5193.0,582.5,5775.5
2022-07-18 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,247,849.66,3427.7,5078.4800000000005,567.5,5645.9800000000005
2022-07-18 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,148,614.96,2186.0,3284.01,347.5,3631.51
2022-07-18 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,164,780.85,2814.1,4107.05,352.5,4459.55
2022-07-18 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,105,586.27,1960.5,2814.3,222.5,3036.8
2022-07-19 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,56,331.32,1088.5,1552.62,117.5,1670.12
2022-07-19 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,29,113.74000000000001,366.5,570.41,60.0,630.41
2022-07-19 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,9,39.97,138.0,195.41,17.5,212.91
2022-07-19 03:00:00,Madison Square Garden,KovZpZA7AAEA,100,Garment District,Yellow Zone,2,2,4.6,19.0,31.79,5.0,36.79
2022-07-19 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,13,38.98,144.0,206.20000000000002,32.5,238.70000000000002
2022-07-19 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,58,102.25,444.0,778.24,145.0,923.24
2022-07-19 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,258,505.37,2250.7,3605.6,637.5,4243.1
2022-07-19 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,497,1052.18,4900.9,7718.360000000001,1227.5,8945.86
2022-07-19 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,594,1419.98,6944.0,10565.56,1465.0,12030.56
2022-07-19 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,571,1382.51,7358.4,11045.82,1397.5,12443.32
2022-07-19 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,458,1143.31,5942.0,8768.05,1115.0,9883.05
2022-07-19 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,479,1155.48,6136.5,9040.57,1165.0,10205.57
2022-07-19 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,544,1224.19,6820.7,10200.04,1337.5,11537.54
2022-07-19 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,467,1016.93,5244.2,7943.82,1142.5,9086.32
2022-07-19 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,500,1134.33,6034.2,8987.37,1230.0,10217.37
2022-07-19 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,508,1422.62,6770.3,9927.54,1225.0,11152.54
2022-07-19 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,447,1023.09,5463.7,8562.0,1087.5,9649.5
2022-07-19 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,513,1228.61,6395.0,10122.16,1267.5,11389.66
2022-07-19 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,427,1027.41,4871.0,7817.64,1020.0,8837.64
2022-07-19 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,309,835.15,3603.65,5813.55,745.0,6558.55
2022-07-19 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,246,775.95,3171.5,4858.13,572.5,5430.63
2022-07-19 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,216,635.2,2706.0,4090.35,517.5,4607.85
2022-07-19 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,194,804.26,3131.5,4545.96,447.5,4993.46
2022-07-19 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,119,446.14,1716.5,2590.0,277.5,2867.5
2022-07-20 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,76,275.7,1018.0,1511.28,182.5,1693.78
2022-07-20 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,33,103.46000000000001,461.0,654.69,72.5,727.19
2022-07-20 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,18,49.620000000000005,189.0,283.14,40.0,323.14
2022-07-20 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,5,6.779999999999999,33.0,62.1,12.5,74.6
2022-07-20 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,6,7.71,74.2,99.86000000000001,12.5,112.36000000000001
2022-07-20 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,60,124.03,500.01,823.2,142.5,965.7
2022-07-20 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,283,592.38,2500.2,4039.38,690.0,4729.38
2022-07-20 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,508,1041.77,4883.0,7728.37,1260.0,8988.369999999999
2022-07-20 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,608,1332.3,7114.5,10790.84,1505.0,12295.84
2022-07-20 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,574,1314.88,7535.7,11141.74,1412.5,12554.24
2022-07-20 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,521,1129.43,6227.2,9485.09,1290.0,10775.09
2022-07-20 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,520,1306.31,6919.0,10274.05,1277.5,11551.55
2022-07-20 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,550,1193.06,6788.5,10013.31,1332.5,11345.81
2022-07-20 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,490,1098.38,6516.5,9471.22,1192.5,10663.72
2022-07-20 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,493,1042.38,6252.0,9159.380000000001,1210.0,10369.380000000001
2022-07-20 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,492,1270.66,6513.5,9668.41,1202.5,10870.91
2022-07-20 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,430,1158.58,6167.0,9440.29,1045.0,10485.29
2022-07-20 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,492,1156.74,6587.9,10160.82,1187.5,11348.32
2022-07-20 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,397,912.21,4660.5,7532.57,960.0,8492.57
2022-07-20 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,381,920.56,4231.5,6869.08,897.5,7766.58
2022-07-20 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,255,727.12,3131.0,4787.02,607.5,5394.52
2022-07-20 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,231,907.4,3337.5,4882.66,525.0,5407.66
2022-07-20 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,186,793.73,2916.0,4215.55,420.0,4635.55
2022-07-20 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,127,549.27,2061.5,2964.82,290.0,3254.82
2022-07-21 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,73,289.27,1037.0,1541.24,165.0,1706.24
2022-07-21 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,34,90.14,350.0,529.54,80.0,609.54
2022-07-21 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,17,59.47,206.5,343.02,40.0,383.02
2022-07-21 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,10,14.530000000000001,67.5,115.43,25.0,140.43
2022-07-21 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,18,46.97,204.2,291.25,40.0,331.25
2022-07-21 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,56,113.73,473.5,793.96,140.0,933.96
2022-07-21 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,248,471.64,2077.5,3423.57,617.5,4041.07
2022-07-21 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,511,1181.87,5478.1,8377.75,1247.5,9625.25
2022-07-21 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,617,1193.77,6505.5,10017.97,1522.5,11540.47
2022-07-21 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,546,1163.12,6624.7,9904.84,1350.0,11254.84
2022-07-21 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,504,1054.92,5975.7,9062.97,1245.0,10307.97
2022-07-21 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,476,1165.6,6313.7,9441.62,1160.0,10601.62
2022-07-21 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,462,1015.26,5857.0,8691.81,1140.0,9831.81
2022-07-21 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,500,949.74,5950.0,8737.79,1207.5,9945.29
2022-07-21 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,442,1036.38,5862.0,8483.98,1085.0,9568.98
2022-07-21 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,419,1115.15,5653.7,8271.7,1010.0,9281.7
2022-07-21 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,435,1072.17,5643.5,8845.460000000001,1055.0,9900.460000000001
2022-07-21 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,429,1082.48,5563.5,8748.32,1050.0,9798.32
2022-07-21 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,397,934.85,4829.0,7720.68,952.5,8673.18
2022-07-21 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,315,983.62,4050.0,6416.56,772.5,7189.06
2022-07-21 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,229,715.51,2928.0,4491.01,535.0,5026.01
2022-07-21 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,240,684.14,2977.0,4582.6,575.0,5157.6
2022-07-21 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,199,804.08,3017.5,4399.1,452.5,4851.6
2022-07-21 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,168,621.95,2368.0,3534.09,377.5,3911.59
2022-07-22 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,103,392.74,1454.0,2222.12,242.5,2464.62
2022-07-22 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,52,195.5,704.0,1065.1,125.0,1190.1
2022-07-22 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,38,158.1,557.5,824.36,90.0,914.36
